Time/sec,Abs
0.0,2.274
0.5,2.273
1.0,2.272
1.5,2.270
2.0,2.270
2.5,2.269
3.0,2.267
3.5,2.267
4.0,2.266
4.5,2.265
5.0,2.264
5.5,2.263
6.0,2.262
6.5,2.261
7.0,2.260
7.5,2.259
8.0,2.258
8.5,2.257
9.0,2.256
9.5,2.255
10.0,2.254
10.5,2.253
11.0,2.252
11.5,2.251
12.0,2.249
12.5,2.249
13.0,2.248
13.5,2.247
14.0,2.246
14.5,2.245
15.0,2.244
15.5,2.243
16.0,2.242
16.5,2.241
17.0,2.240
17.5,2.239
18.0,2.239
18.5,2.237
19.0,2.237
19.5,2.236
20.0,2.234
20.5,2.233
21.0,2.232
21.5,2.231
22.0,2.231
22.5,2.230
23.0,2.228
23.5,2.228
24.0,2.226
24.5,2.226
25.0,2.225
25.5,2.224
26.0,2.223
26.5,2.222
27.0,2.221
27.5,2.220
28.0,2.219
28.5,2.217
29.0,2.217
29.5,2.216
30.0,2.215
30.5,2.214
31.0,2.213
31.5,2.212
32.0,2.211
32.5,2.210
33.0,2.209
33.5,2.208
34.0,2.207
34.5,2.206
35.0,2.205
35.5,2.204
36.0,2.203
36.5,2.202
37.0,2.201
37.5,2.200
38.0,2.199
38.5,2.198
39.0,2.197
39.5,2.196
40.0,2.195
40.5,2.195
41.0,2.193
41.5,2.192
42.0,2.191
42.5,2.190
43.0,2.189
43.5,2.189
44.0,2.188
44.5,2.186
45.0,2.185
45.5,2.185
46.0,2.184
46.5,2.182
47.0,2.182
47.5,2.181
48.0,2.180
48.5,2.179
49.0,2.178
49.5,2.177
50.0,2.176
50.5,2.175
51.0,2.174
51.5,2.173
52.0,2.172
52.5,2.171
53.0,2.170
53.5,2.169
54.0,2.168
54.5,2.167
55.0,2.167
55.5,2.165
56.0,2.164
56.5,2.164
57.0,2.163
57.5,2.162
58.0,2.161
58.5,2.159
59.0,2.158
59.5,2.158
60.0,2.157
60.5,2.156
61.0,2.155
61.5,2.154
62.0,2.153
62.5,2.151
63.0,2.151
63.5,2.150
64.0,2.149
64.5,2.148
65.0,2.147
65.5,2.146
66.0,2.145
66.5,2.145
67.0,2.143
67.5,2.142
68.0,2.141
68.5,2.141
69.0,2.139
69.5,2.139
70.0,2.138
70.5,2.137
71.0,2.136
71.5,2.135
72.0,2.134
72.5,2.133
73.0,2.132
73.5,2.131
74.0,2.130
74.5,2.129
75.0,2.128
75.5,2.128
76.0,2.126
76.5,2.126
77.0,2.124
77.5,2.124
78.0,2.122
78.5,2.122
79.0,2.121
79.5,2.119
80.0,2.118
80.5,2.118
81.0,2.116
81.5,2.116
82.0,2.115
82.5,2.114
83.0,2.113
83.5,2.112
84.0,2.111
84.5,2.110
85.0,2.109
85.5,2.108
86.0,2.108
86.5,2.106
87.0,2.105
87.5,2.105
88.0,2.104
88.5,2.103
89.0,2.102
89.5,2.101
90.0,2.099
90.5,2.099
91.0,2.098
91.5,2.097
92.0,2.096
92.5,2.095
93.0,2.094
93.5,2.093
94.0,2.092
94.5,2.092
95.0,2.090
95.5,2.090
96.0,2.088
96.5,2.088
97.0,2.087
97.5,2.086
98.0,2.085
98.5,2.084
99.0,2.083
99.5,2.082
100.0,2.081
100.5,2.080
101.0,2.079
101.5,2.078
102.0,2.078
102.5,2.076
103.0,2.075
103.5,2.075
104.0,2.073
104.5,2.072
105.0,2.072
105.5,2.071
106.0,2.069
106.5,2.069
107.0,2.068
107.5,2.067
108.0,2.066
108.5,2.065
109.0,2.064
109.5,2.063
110.0,2.062
110.5,2.061
111.0,2.060
111.5,2.059
112.0,2.058
112.5,2.058
113.0,2.057
113.5,2.056
114.0,2.055
114.5,2.054
115.0,2.053
115.5,2.052
116.0,2.051
116.5,2.051
117.0,2.049
117.5,2.048
118.0,2.048
118.5,2.046
119.0,2.046
119.5,2.045
120.0,2.044
120.5,2.043
121.0,2.042
121.5,2.041
122.0,2.040
122.5,2.039
123.0,2.039
123.5,2.037
124.0,2.036
124.5,2.036
125.0,2.035
125.5,2.034
126.0,2.033
126.5,2.032
127.0,2.031
127.5,2.030
128.0,2.029
128.5,2.028
129.0,2.027
129.5,2.027
130.0,2.026
130.5,2.024
131.0,2.024
131.5,2.023
132.0,2.022
132.5,2.021
133.0,2.020
133.5,2.019
134.0,2.019
134.5,2.018
135.0,2.017
135.5,2.016
136.0,2.015
136.5,2.014
137.0,2.013
137.5,2.012
138.0,2.011
138.5,2.010
139.0,2.009
139.5,2.009
140.0,2.008
140.5,2.007
141.0,2.006
141.5,2.005
142.0,2.004
142.5,2.003
143.0,2.002
143.5,2.001
144.0,2.001
144.5,1.999
145.0,1.999
145.5,1.998
146.0,1.997
146.5,1.996
147.0,1.995
147.5,1.994
148.0,1.993
148.5,1.992
149.0,1.991
149.5,1.990
150.0,1.989
150.5,1.989
151.0,1.988
151.5,1.987
152.0,1.986
152.5,1.985
153.0,1.984
153.5,1.983
154.0,1.982
154.5,1.982
155.0,1.980
155.5,1.980
156.0,1.979
156.5,1.978
157.0,1.977
157.5,1.976
158.0,1.975
158.5,1.974
159.0,1.974
159.5,1.972
160.0,1.972
160.5,1.971
161.0,1.970
161.5,1.969
162.0,1.969
162.5,1.967
163.0,1.966
163.5,1.966
164.0,1.964
164.5,1.963
165.0,1.963
165.5,1.962
166.0,1.961
166.5,1.960
167.0,1.959
167.5,1.958
168.0,1.957
168.5,1.957
169.0,1.956
169.5,1.955
170.0,1.954
170.5,1.953
171.0,1.952
171.5,1.951
172.0,1.950
172.5,1.949
173.0,1.949
173.5,1.948
174.0,1.947
174.5,1.946
175.0,1.945
175.5,1.944
176.0,1.944
176.5,1.943
177.0,1.942
177.5,1.941
178.0,1.940
178.5,1.939
179.0,1.938
179.5,1.937
180.0,1.937
180.5,1.936
181.0,1.935
181.5,1.934
182.0,1.933
182.5,1.932
183.0,1.932
183.5,1.931
184.0,1.930
184.5,1.929
185.0,1.928
185.5,1.927
186.0,1.926
186.5,1.925
187.0,1.924
187.5,1.924
188.0,1.923
188.5,1.922
189.0,1.921
189.5,1.920
190.0,1.919
190.5,1.919
191.0,1.918
191.5,1.917
192.0,1.916
192.5,1.915
193.0,1.914
193.5,1.913
194.0,1.912
194.5,1.912
195.0,1.911
195.5,1.910
196.0,1.909
196.5,1.908
197.0,1.907
197.5,1.906
198.0,1.906
198.5,1.904
199.0,1.904
199.5,1.903
200.0,1.902
200.5,1.901
201.0,1.901
201.5,1.899
202.0,1.899
202.5,1.898
203.0,1.897
203.5,1.896
204.0,1.895
204.5,1.894
205.0,1.894
205.5,1.893
206.0,1.892
206.5,1.891
207.0,1.890
207.5,1.889
208.0,1.889
208.5,1.887
209.0,1.887
209.5,1.886
210.0,1.885
210.5,1.884
211.0,1.883
211.5,1.882
212.0,1.882
212.5,1.881
213.0,1.880
213.5,1.879
214.0,1.878
214.5,1.877
215.0,1.877
215.5,1.876
216.0,1.875
216.5,1.874
217.0,1.873
217.5,1.872
218.0,1.872
218.5,1.871
219.0,1.870
219.5,1.869
220.0,1.868
220.5,1.867
221.0,1.867
221.5,1.866
222.0,1.865
222.5,1.864
223.0,1.863
223.5,1.863
224.0,1.862
224.5,1.861
225.0,1.860
225.5,1.859
226.0,1.858
226.5,1.857
227.0,1.856
227.5,1.856
228.0,1.855
228.5,1.854
229.0,1.853
229.5,1.852
230.0,1.852
230.5,1.851
231.0,1.850
231.5,1.849
232.0,1.849
232.5,1.847
233.0,1.847
233.5,1.846
234.0,1.845
234.5,1.844
235.0,1.844
235.5,1.843
236.0,1.842
236.5,1.841
237.0,1.840
237.5,1.839
238.0,1.839
238.5,1.837
239.0,1.837
239.5,1.836
240.0,1.835
240.5,1.834
241.0,1.834
241.5,1.833
242.0,1.832
242.5,1.831
243.0,1.830
243.5,1.829
244.0,1.829
244.5,1.828
245.0,1.827
245.5,1.826
246.0,1.825
246.5,1.825
247.0,1.824
247.5,1.823
248.0,1.822
248.5,1.821
249.0,1.821
249.5,1.820
250.0,1.819
250.5,1.818
251.0,1.817
251.5,1.816
252.0,1.816
252.5,1.815
253.0,1.814
253.5,1.813
254.0,1.812
254.5,1.811
255.0,1.811
255.5,1.810
256.0,1.809
256.5,1.808
257.0,1.807
257.5,1.807
258.0,1.806
258.5,1.805
259.0,1.804
259.5,1.804
260.0,1.803
260.5,1.802
261.0,1.801
261.5,1.800
262.0,1.800
262.5,1.799
263.0,1.798
263.5,1.797
264.0,1.796
264.5,1.796
265.0,1.795
265.5,1.794
266.0,1.793
266.5,1.792
267.0,1.792
267.5,1.791
268.0,1.790
268.5,1.789
269.0,1.788
269.5,1.788
270.0,1.787
270.5,1.786
271.0,1.785
271.5,1.785
272.0,1.784
272.5,1.783
273.0,1.782
273.5,1.781
274.0,1.781
274.5,1.780
275.0,1.779
275.5,1.778
276.0,1.777
276.5,1.776
277.0,1.776
277.5,1.775
278.0,1.774
278.5,1.773
279.0,1.773
279.5,1.772
280.0,1.771
280.5,1.770
281.0,1.769
281.5,1.769
282.0,1.768
282.5,1.767
283.0,1.766
283.5,1.765
284.0,1.765
284.5,1.764
285.0,1.763
285.5,1.763
286.0,1.762
286.5,1.761
287.0,1.760
287.5,1.759
288.0,1.758
288.5,1.758
289.0,1.757
289.5,1.756
290.0,1.755
290.5,1.755
291.0,1.754
291.5,1.753
292.0,1.752
292.5,1.752
293.0,1.751
293.5,1.750
294.0,1.749
294.5,1.748
295.0,1.748
295.5,1.747
296.0,1.746
296.5,1.745
297.0,1.745
297.5,1.744
298.0,1.743
298.5,1.742
299.0,1.742
299.5,1.741
300.0,1.740
300.5,1.739
301.0,1.738
301.5,1.738
302.0,1.737
302.5,1.736
303.0,1.735
303.5,1.735
304.0,1.734
304.5,1.733
305.0,1.732
305.5,1.731
306.0,1.731
306.5,1.730
307.0,1.729
307.5,1.729
308.0,1.728
308.5,1.727
309.0,1.726
309.5,1.725
310.0,1.725
310.5,1.724
311.0,1.723
311.5,1.722
312.0,1.722
312.5,1.721
313.0,1.720
313.5,1.719
314.0,1.719
314.5,1.718
315.0,1.717
315.5,1.716
316.0,1.715
316.5,1.715
317.0,1.714
317.5,1.713
318.0,1.712
318.5,1.712
319.0,1.711
319.5,1.710
320.0,1.710
320.5,1.709
321.0,1.708
321.5,1.707
322.0,1.707
322.5,1.706
323.0,1.705
323.5,1.704
324.0,1.703
324.5,1.703
325.0,1.702
325.5,1.701
326.0,1.700
326.5,1.700
327.0,1.699
327.5,1.698
328.0,1.697
328.5,1.697
329.0,1.696
329.5,1.695
330.0,1.694
330.5,1.694
331.0,1.693
331.5,1.692
332.0,1.692
332.5,1.691
333.0,1.690
333.5,1.689
334.0,1.689
334.5,1.688
335.0,1.687
335.5,1.686
336.0,1.686
336.5,1.685
337.0,1.684
337.5,1.683
338.0,1.683
338.5,1.682
339.0,1.681
339.5,1.680
340.0,1.680
340.5,1.679
341.0,1.678
341.5,1.678
342.0,1.677
342.5,1.676
343.0,1.675
343.5,1.675
344.0,1.674
344.5,1.673
345.0,1.673
345.5,1.672
346.0,1.671
346.5,1.670
347.0,1.670
347.5,1.669
348.0,1.668
348.5,1.667
349.0,1.666
349.5,1.666
350.0,1.665
350.5,1.664
351.0,1.664
351.5,1.663
352.0,1.662
352.5,1.662
353.0,1.661
353.5,1.660
354.0,1.659
354.5,1.658
355.0,1.658
355.5,1.657
356.0,1.656
356.5,1.656
357.0,1.655
357.5,1.654
358.0,1.654
358.5,1.653
359.0,1.652
359.5,1.651
360.0,1.651
360.5,1.650
361.0,1.649
361.5,1.649
362.0,1.648
362.5,1.647
363.0,1.646
363.5,1.646
364.0,1.645
364.5,1.644
365.0,1.643
365.5,1.643
366.0,1.642
366.5,1.641
367.0,1.641
367.5,1.640
368.0,1.639
368.5,1.638
369.0,1.638
369.5,1.637
370.0,1.636
370.5,1.636
371.0,1.635
371.5,1.634
372.0,1.633
372.5,1.633
373.0,1.632
373.5,1.631
374.0,1.631
374.5,1.630
375.0,1.629
375.5,1.628
376.0,1.628
376.5,1.627
377.0,1.626
377.5,1.626
378.0,1.625
378.5,1.624
379.0,1.623
379.5,1.623
380.0,1.622
380.5,1.621
381.0,1.621
381.5,1.620
382.0,1.619
382.5,1.619
383.0,1.618
383.5,1.617
384.0,1.616
384.5,1.616
385.0,1.615
385.5,1.614
386.0,1.614
386.5,1.613
387.0,1.612
387.5,1.612
388.0,1.611
388.5,1.610
389.0,1.610
389.5,1.609
390.0,1.608
390.5,1.607
391.0,1.607
391.5,1.606
392.0,1.605
392.5,1.605
393.0,1.604
393.5,1.603
394.0,1.602
394.5,1.602
395.0,1.601
395.5,1.600
396.0,1.600
396.5,1.599
397.0,1.598
397.5,1.598
398.0,1.597
398.5,1.596
399.0,1.596
399.5,1.595
400.0,1.594
400.5,1.594
401.0,1.593
401.5,1.592
402.0,1.592
402.5,1.591
403.0,1.590
403.5,1.590
404.0,1.589
404.5,1.588
405.0,1.587
405.5,1.587
406.0,1.586
406.5,1.585
407.0,1.585
407.5,1.584
408.0,1.583
408.5,1.583
409.0,1.582
409.5,1.581
410.0,1.581
410.5,1.580
411.0,1.579
411.5,1.579
412.0,1.578
412.5,1.577
413.0,1.576
413.5,1.576
414.0,1.575
414.5,1.574
415.0,1.574
415.5,1.573
416.0,1.572
416.5,1.572
417.0,1.571
417.5,1.570
418.0,1.570
418.5,1.569
419.0,1.568
419.5,1.568
420.0,1.567
420.5,1.566
421.0,1.566
421.5,1.565
422.0,1.564
422.5,1.564
423.0,1.563
423.5,1.562
424.0,1.562
424.5,1.561
425.0,1.560
425.5,1.560
426.0,1.559
426.5,1.558
427.0,1.558
427.5,1.557
428.0,1.556
428.5,1.556
429.0,1.555
429.5,1.554
430.0,1.554
430.5,1.553
431.0,1.552
431.5,1.552
432.0,1.551
432.5,1.550
433.0,1.550
433.5,1.549
434.0,1.548
434.5,1.548
435.0,1.547
435.5,1.546
436.0,1.546
436.5,1.545
437.0,1.544
437.5,1.544
438.0,1.543
438.5,1.542
439.0,1.542
439.5,1.541
440.0,1.540
440.5,1.540
441.0,1.539
441.5,1.538
442.0,1.538
442.5,1.537
443.0,1.536
443.5,1.536
444.0,1.535
444.5,1.535
445.0,1.534
445.5,1.533
446.0,1.533
446.5,1.532
447.0,1.531
447.5,1.531
448.0,1.530
448.5,1.529
449.0,1.529
449.5,1.528
450.0,1.527
450.5,1.527
451.0,1.526
451.5,1.526
452.0,1.525
452.5,1.524
453.0,1.523
453.5,1.523
454.0,1.522
454.5,1.521
455.0,1.521
455.5,1.520
456.0,1.520
456.5,1.519
457.0,1.518
457.5,1.518
458.0,1.517
458.5,1.516
459.0,1.515
459.5,1.515
460.0,1.515
460.5,1.514
461.0,1.513
461.5,1.513
462.0,1.512
462.5,1.511
463.0,1.510
463.5,1.510
464.0,1.509
464.5,1.509
465.0,1.508
465.5,1.507
466.0,1.507
466.5,1.506
467.0,1.505
467.5,1.505
468.0,1.504
468.5,1.504
469.0,1.503
469.5,1.502
470.0,1.502
470.5,1.501
471.0,1.500
471.5,1.500
472.0,1.499
472.5,1.499
473.0,1.498
473.5,1.497
474.0,1.497
474.5,1.496
475.0,1.495
475.5,1.495
476.0,1.494
476.5,1.493
477.0,1.493
477.5,1.492
478.0,1.492
478.5,1.491
479.0,1.490
479.5,1.490
480.0,1.489
480.5,1.488
481.0,1.488
481.5,1.487
482.0,1.487
482.5,1.486
483.0,1.485
483.5,1.485
484.0,1.484
484.5,1.483
485.0,1.483
485.5,1.482
486.0,1.482
486.5,1.481
487.0,1.480
487.5,1.480
488.0,1.479
488.5,1.479
489.0,1.478
489.5,1.477
490.0,1.477
490.5,1.476
491.0,1.475
491.5,1.475
492.0,1.474
492.5,1.474
493.0,1.473
493.5,1.472
494.0,1.472
494.5,1.471
495.0,1.470
495.5,1.470
496.0,1.469
496.5,1.469
497.0,1.468
497.5,1.467
498.0,1.467
498.5,1.466
499.0,1.465
499.5,1.465
500.0,1.464
500.5,1.464
501.0,1.463
501.5,1.462
502.0,1.462
502.5,1.461
503.0,1.461
503.5,1.460
504.0,1.459
504.5,1.459
505.0,1.458
505.5,1.457
506.0,1.457
506.5,1.456
507.0,1.456
507.5,1.455
508.0,1.454
508.5,1.454
509.0,1.453
509.5,1.452
510.0,1.452
510.5,1.452
511.0,1.451
511.5,1.450
512.0,1.450
512.5,1.449
513.0,1.448
513.5,1.448
514.0,1.447
514.5,1.446
515.0,1.446
515.5,1.445
516.0,1.445
516.5,1.444
517.0,1.444
517.5,1.443
518.0,1.442
518.5,1.442
519.0,1.441
519.5,1.441
520.0,1.440
520.5,1.439
521.0,1.439
521.5,1.438
522.0,1.438
522.5,1.437
523.0,1.436
523.5,1.436
524.0,1.435
524.5,1.434
525.0,1.434
525.5,1.433
526.0,1.433
526.5,1.432
527.0,1.431
527.5,1.431
528.0,1.430
528.5,1.430
529.0,1.429
529.5,1.429
530.0,1.428
530.5,1.427
531.0,1.427
531.5,1.426
532.0,1.426
532.5,1.425
533.0,1.424
533.5,1.424
534.0,1.423
534.5,1.423
535.0,1.422
535.5,1.421
536.0,1.421
536.5,1.420
537.0,1.420
537.5,1.419
538.0,1.419
538.5,1.418
539.0,1.418
539.5,1.417
540.0,1.416
540.5,1.416
541.0,1.415
541.5,1.414
542.0,1.414
542.5,1.413
543.0,1.413
543.5,1.412
544.0,1.412
544.5,1.411
545.0,1.410
545.5,1.410
546.0,1.409
546.5,1.409
547.0,1.408
547.5,1.408
548.0,1.407
548.5,1.406
549.0,1.406
549.5,1.405
550.0,1.405
550.5,1.404
551.0,1.403
551.5,1.403
552.0,1.402
552.5,1.402
553.0,1.401
553.5,1.401
554.0,1.400
554.5,1.399
555.0,1.399
555.5,1.398
556.0,1.398
556.5,1.397
557.0,1.396
557.5,1.396
558.0,1.395
558.5,1.395
559.0,1.394
559.5,1.394
560.0,1.393
560.5,1.393
561.0,1.392
561.5,1.391
562.0,1.391
562.5,1.390
563.0,1.390
563.5,1.389
564.0,1.388
564.5,1.388
565.0,1.387
565.5,1.387
566.0,1.386
566.5,1.386
567.0,1.385
567.5,1.385
568.0,1.384
568.5,1.383
569.0,1.383
569.5,1.382
570.0,1.382
570.5,1.381
571.0,1.380
571.5,1.380
572.0,1.379
572.5,1.379
573.0,1.378
573.5,1.378
574.0,1.377
574.5,1.377
575.0,1.376
575.5,1.375
576.0,1.375
576.5,1.374
577.0,1.374
577.5,1.373
578.0,1.373
578.5,1.372
579.0,1.372
579.5,1.371
580.0,1.370
580.5,1.370
581.0,1.369
581.5,1.369
582.0,1.368
582.5,1.368
583.0,1.367
583.5,1.367
584.0,1.366
584.5,1.365
585.0,1.365
585.5,1.364
586.0,1.364
586.5,1.363
587.0,1.363
587.5,1.362
588.0,1.362
588.5,1.361
589.0,1.360
589.5,1.360
590.0,1.359
590.5,1.359
591.0,1.358
591.5,1.358
592.0,1.357
592.5,1.357
593.0,1.356
593.5,1.355
594.0,1.355
594.5,1.354
595.0,1.354
595.5,1.353
596.0,1.353
596.5,1.352
597.0,1.352
597.5,1.351
598.0,1.350
598.5,1.350
599.0,1.349
599.5,1.349
600.0,1.348
600.5,1.348
601.0,1.347
601.5,1.347
602.0,1.346
602.5,1.345
603.0,1.345
603.5,1.344
604.0,1.344
604.5,1.343
605.0,1.343
605.5,1.342
606.0,1.342
606.5,1.341
607.0,1.341
607.5,1.340
608.0,1.340
608.5,1.339
609.0,1.339
609.5,1.338
610.0,1.337
610.5,1.337
611.0,1.336
611.5,1.336
612.0,1.335
612.5,1.335
613.0,1.334
613.5,1.334
614.0,1.333
614.5,1.333
615.0,1.332
615.5,1.332
616.0,1.331
616.5,1.330
617.0,1.330
617.5,1.329
618.0,1.329
618.5,1.328
619.0,1.328
619.5,1.327
620.0,1.327
620.5,1.326
621.0,1.326
621.5,1.325
622.0,1.324
622.5,1.324
623.0,1.324
623.5,1.323
624.0,1.322
624.5,1.322
625.0,1.321
625.5,1.321
626.0,1.320
626.5,1.320
627.0,1.319
627.5,1.319
628.0,1.318
628.5,1.318
629.0,1.317
629.5,1.317
630.0,1.316
630.5,1.316
631.0,1.315
631.5,1.315
632.0,1.314
632.5,1.313
633.0,1.313
633.5,1.313
634.0,1.312
634.5,1.311
635.0,1.311
635.5,1.310
636.0,1.310
636.5,1.309
637.0,1.309
637.5,1.308
638.0,1.308
638.5,1.307
639.0,1.307
639.5,1.306
640.0,1.306
640.5,1.305
641.0,1.305
641.5,1.304
642.0,1.304
642.5,1.303
643.0,1.303
643.5,1.302
644.0,1.302
644.5,1.301
645.0,1.301
645.5,1.300
646.0,1.299
646.5,1.299
647.0,1.298
647.5,1.298
648.0,1.297
648.5,1.297
649.0,1.296
649.5,1.296
650.0,1.295
650.5,1.295
651.0,1.294
651.5,1.294
652.0,1.293
652.5,1.293
653.0,1.292
653.5,1.292
654.0,1.291
654.5,1.291
655.0,1.290
655.5,1.290
656.0,1.289
656.5,1.289
657.0,1.288
657.5,1.288
658.0,1.287
658.5,1.287
659.0,1.286
659.5,1.286
660.0,1.285
660.5,1.285
661.0,1.284
661.5,1.283
662.0,1.283
662.5,1.283
663.0,1.282
663.5,1.282
664.0,1.281
664.5,1.281
665.0,1.280
665.5,1.280
666.0,1.279
666.5,1.278
667.0,1.278
667.5,1.278
668.0,1.277
668.5,1.276
669.0,1.276
669.5,1.276
670.0,1.275
670.5,1.275
671.0,1.274
671.5,1.273
672.0,1.273
672.5,1.272
673.0,1.272
673.5,1.271
674.0,1.271
674.5,1.270
675.0,1.270
675.5,1.269
676.0,1.269
676.5,1.268
677.0,1.268
677.5,1.267
678.0,1.267
678.5,1.266
679.0,1.266
679.5,1.265
680.0,1.265
680.5,1.264
681.0,1.264
681.5,1.263
682.0,1.263
682.5,1.262
683.0,1.262
683.5,1.262
684.0,1.261
684.5,1.260
685.0,1.260
685.5,1.260
686.0,1.259
686.5,1.258
687.0,1.258
687.5,1.258
688.0,1.257
688.5,1.257
689.0,1.256
689.5,1.256
690.0,1.255
690.5,1.255
691.0,1.254
691.5,1.254
692.0,1.253
692.5,1.253
693.0,1.252
693.5,1.252
694.0,1.251
694.5,1.251
695.0,1.250
695.5,1.250
696.0,1.249
696.5,1.249
697.0,1.248
697.5,1.248
698.0,1.247
698.5,1.247
699.0,1.246
699.5,1.246
700.0,1.245
700.5,1.245
701.0,1.244
701.5,1.244
702.0,1.243
702.5,1.243
703.0,1.242
703.5,1.242
704.0,1.242
704.5,1.241
705.0,1.240
705.5,1.240
706.0,1.240
706.5,1.239
707.0,1.238
707.5,1.238
708.0,1.238
708.5,1.237
709.0,1.237
709.5,1.236
710.0,1.236
710.5,1.235
711.0,1.235
711.5,1.234
712.0,1.234
712.5,1.233
713.0,1.233
713.5,1.232
714.0,1.232
714.5,1.231
715.0,1.231
715.5,1.230
716.0,1.230
716.5,1.229
717.0,1.229
717.5,1.228
718.0,1.228
718.5,1.227
719.0,1.227
719.5,1.227
720.0,1.226
720.5,1.226
721.0,1.225
721.5,1.225
722.0,1.224
722.5,1.224
723.0,1.223
723.5,1.223
724.0,1.222
724.5,1.222
725.0,1.221
725.5,1.221
726.0,1.220
726.5,1.220
727.0,1.219
727.5,1.219
728.0,1.219
728.5,1.218
729.0,1.218
729.5,1.217
730.0,1.217
730.5,1.216
731.0,1.216
731.5,1.215
732.0,1.215
732.5,1.214
733.0,1.214
733.5,1.213
734.0,1.213
734.5,1.212
735.0,1.212
735.5,1.212
736.0,1.211
736.5,1.211
737.0,1.210
737.5,1.210
738.0,1.209
738.5,1.209
739.0,1.208
739.5,1.208
740.0,1.207
740.5,1.207
741.0,1.206
741.5,1.206
742.0,1.206
742.5,1.205
743.0,1.204
743.5,1.204
744.0,1.204
744.5,1.203
745.0,1.203
745.5,1.202
746.0,1.202
746.5,1.201
747.0,1.201
747.5,1.200
748.0,1.200
748.5,1.199
749.0,1.199
749.5,1.199
750.0,1.198
750.5,1.198
751.0,1.197
751.5,1.197
752.0,1.196
752.5,1.196
753.0,1.195
753.5,1.195
754.0,1.194
754.5,1.194
755.0,1.194
755.5,1.193
756.0,1.193
756.5,1.192
757.0,1.192
757.5,1.191
758.0,1.191
758.5,1.190
759.0,1.190
759.5,1.189
760.0,1.189
760.5,1.189
761.0,1.188
761.5,1.188
762.0,1.187
762.5,1.187
763.0,1.186
763.5,1.186
764.0,1.185
764.5,1.185
765.0,1.184
765.5,1.184
766.0,1.184
766.5,1.183
767.0,1.183
767.5,1.182
768.0,1.182
768.5,1.181
769.0,1.181
769.5,1.181
770.0,1.180
770.5,1.180
771.0,1.179
771.5,1.179
772.0,1.178
772.5,1.178
773.0,1.177
773.5,1.177
774.0,1.176
774.5,1.176
775.0,1.176
775.5,1.175
776.0,1.175
776.5,1.174
777.0,1.174
777.5,1.173
778.0,1.173
778.5,1.172
779.0,1.172
779.5,1.172
780.0,1.171
780.5,1.171
781.0,1.170
781.5,1.170
782.0,1.169
782.5,1.169
783.0,1.168
783.5,1.168
784.0,1.168
784.5,1.167
785.0,1.167
785.5,1.166
786.0,1.166
786.5,1.165
787.0,1.165
787.5,1.164
788.0,1.164
788.5,1.164
789.0,1.163
789.5,1.163
790.0,1.162
790.5,1.162
791.0,1.161
791.5,1.161
792.0,1.161
792.5,1.160
793.0,1.160
793.5,1.159
794.0,1.159
794.5,1.158
795.0,1.158
795.5,1.158
796.0,1.157
796.5,1.157
797.0,1.156
797.5,1.156
798.0,1.155
798.5,1.155
799.0,1.155
799.5,1.154
800.0,1.154
